AT1G06580.1	Q9SHK2
AT5G18840.1	Q8LBI9,A0A5S9Y684
AT1G27080.1	Q9LFX9
AT5G20660.1	Q0WVZ7
AT2G47790.1	Q944S2
AT3G20720.2	A0A384LL86,Q84R14
AT1G49130.1	F4I1N0
AT1G28760.1	Q9SHQ6,A0A5S9W8G6
AT1G64180.1	F4I5B1
AT2G37010.1	Q9SJK6
AT5G62550.1	A0A5S9YGE5,Q9FJJ1
AT3G10910.1	Q9SG96,A0A5S9XAZ1
AT4G05100.1	Q9M0Y5
AT3G55340.1	Q9M3B8,A0A384KSV0
AT3G14910.1	A0A384KEN4,Q9LKB3
AT2G40970.1	O22210,A0A178VYV1
AT4G31670.1	Q67XW5,A0A178UXK6
AT1G79440.1	Q9SAK4,A0A654EVI1
AT5G58740.1	Q8VXX3,A0A178UER9
AT1G61670.1	A0A384KW44,Q8GYD0
AT4G37460.1	F4JS25-1,A0A178V335
AT2G31870.1	Q9SKB3-1,A0A5S9X314
AT5G11270.1	Q8H0V5,A0A178UCN6
AT5G10210.1	A0A7G2F9M2,Q9LX09
AT5G46560.1	A0A5S9YDW9,F4KHI7
AT4G25770.1	A0A178UV27,Q147P6
AT5G60820.1	Q9FJH4,A0A178U9F0
AT1G32690.1	A0A178WBJ1,Q6NNH5
AT5G67260.1	Q9FGQ7,A0A654GEV1
AT1G51790.1	F4IB60
AT2G20240.1	A0A5S9WZJ9,Q9SK77
AT2G23945.1	Q8S8N7
AT3G62340.1	Q93WV6,A0A5S9XN04
AT3G62370.1	Q9LZQ3,A0A654FK15
AT1G68510.1	Q9CA30,A0A178W6D5
AT5G03455.1	Q8GY31
AT2G45880.1	O80831,A0A5S9X7D3
AT5G20140.2	F4K452
AT3G07320.1	A0A654F4Y2,Q9SRT4
AT3G56690.1	Q9LET7
AT5G45700.1	A0A654G8H0,Q9FK73
AT3G50370.1	F4J0L7
AT5G49650.1	Q949W8,A0A178U884
AT1G50440.1	A0A178WLW2,Q9LPR9
AT3G51710.1	A0A7G2EQC7,Q9SCT7
AT4G02630.1	A0A178UZ74,O22764
AT5G04270.1	A0A2H1ZE60,A0A5S9Y1K8
AT3G24450.1	Q9LHF4
AT5G42100.1	Q9FHX5-1,A0A5S9YAQ9
AT3G03890.1	Q8LDU1,A0A5S9X8X6
AT1G72640.1	Q6NMC1
AT1G72670.1	Q9CAI2
AT2G13100.1	Q9SL56-1,A0A178VTZ3
AT1G08980.1	Q9FR37,A0A178WIS5
AT1G09470.1	Q4PT37
AT1G09483.1	F4I0Z6
AT5G13340.1	A0A654G0N4,Q9LYU2
AT4G20090.1	O49436
AT4G19985.1	Q940H2,A0A654FR55
AT2G23320.1	O22176-1,A0A178VVT3
AT2G26680.1	O48783
AT5G50150.1	Q9FG96
AT5G15730.2	Q9LFV3-1,A0A178UM39
AT5G56310.1	Q9FMA1,A0A178UI86
AT1G05790.1	A8MRJ1
AT4G36850.1	A0A5S9Y050,Q94AH7
AT1G03100.1	Q9SA60,A0A654E7R1
AT1G71090.1	Q9C999,A0A178WE07
AT5G65900.1	Q9SB89
AT1G63690.1	Q8W469-1
AT3G51890.1	F4J5M9
AT3G23240.1	Q8LDC8,A0A7G2ERE3
AT3G19240.1	A0A384LQM2,Q9LJK5
AT3G44820.1	Q9FYC8
AT3G08780.1	A0A384KVQ1,Q8RY09
AT2G32500.1	F4ITR8
AT5G07040.1	Q9FL42,A0A5S9Y2N2
AT2G19385.1	A0A178VT68,Q8S8S8
AT5G39380.1	A0A654G6U6,Q9FLZ6
AT3G20490.1	A0A7G2EP77,F4JEP8
AT4G14170.1	Q5XEY7
AT2G36730.1	Q9ZQA1,A0A5S9X4M6
AT5G56120.1	A0A178U979,Q6NPP2
AT3G62200.1	Q9M1Q4,A0A654FJZ8
AT4G04880.1	Q8LPL7
AT1G35680.1	P51412
AT5G46720.1	Q9FIQ3,A0A654G943
AT5G01830.1	A0A178UNI7,Q9LZW3
AT5G01800.1	A0A178UAG4,Q9LZW6
AT3G54010.1	Q7DMA9-1
AT5G01960.1	A0A654FXQ0,Q8L610
AT5G01890.1	Q9LZV7
AT3G54270.1	Q93WU4
AT1G44350.1	Q8VYX0,Q0WNN8
AT2G01440.1	F4INA9
AT2G01500.1	Q9ZVF5,A0A384KZD3,Q1PFB2
AT1G17630.1	Q9LNP2,A0A5S9UWN0
AT5G59450.1	Q9LTI5,A0A178UGG6
AT1G67720.1	C0LGI2
AT3G24760.1	Q3EB08
AT1G04900.1	A0A178WEZ0,Q94C90
AT5G13890.1	A0A654G1H0,Q9FFY4
AT3G55660.1	Q9M056
AT2G34540.2	O64693
AT4G10050.1	A0A654FMS2,Q94F26
AT4G16800.1	F4JML5
AT4G21780.1	A0A384KCE9,Q9SVR9
AT4G25434.2	Q6NPD7-2
AT3G52115.1	Q9ZRT1,A0A178V6G8
AT1G67210.1	A0A178WE12,Q8LD15
AT2G24390.1	A8MRP2-1,A0A178W3D8
AT1G34110.1	C0LGF5,A0A178WM07
AT4G14850.1	Q0WSH6
AT1G80440.1	Q9M8L2,A0A654EQT9
AT5G58150.1	Q9LVN2
AT1G54860.1	A0A654EK82,Q9ZVL0
AT5G57950.1	A0A178U8W0,Q8LAJ4
AT5G08230.1	Q9LEY4,A0A654FZT1
AT5G15280.1	Q9LXF4
AT2G44870.1	A0A654F212,O22164
AT3G13780.1	F4JEI7
AT2G17670.1	Q84J71-1,A0A654EV80
AT1G60600.2	Q0WUA3-1
AT5G04840.1	Q8L5X9
AT3G61680.1	Q7Y220,A0A178VFD5
AT4G09350.1	Q9SMS0
AT1G79310.1	Q6XPT5,A0A654EQC3
AT1G73060.1	Q8H0W0,A0A178W661
AT1G67940.1	Q9C9W0,A0A384LP62,D6RVY5
AT3G09850.1	A0A384L8K6,Q9SF87
AT1G29220.2	F4HZY1
AT3G60080.1	Q9M1D5,A0A384LJY6
AT3G59140.1	Q9LYS2,A0A5S9XMF1
AT5G05160.1	Q9FHK7,A0A178UQR1
AT1G30950.1	Q39090,A0A654EFZ2,C0SUY4
AT1G62770.1	Q9SI72
AT2G25760.2	F4ISN5
AT2G31190.1	Q9SJX7-1,A0A178VQM6
AT4G10930.1	A0A2H1ZEM1
AT3G53980.1	A0A384LEU9,Q9M329
AT5G19300.1	Q6NLH7
AT1G65910.1	A0A178W7T7,Q9SRZ8
AT1G44000.1	Q94AQ9,A0A654EL56
AT2G26360.1	A0A178VVE3,F4IUJ2
AT2G25270.1	Q1PF01
AT3G13180.1	Q8VYC4
AT2G42770.1	Q9SJH9,A0A178VTI1
AT2G42690.1	Q9SJI7-1,A0A178VY00
AT1G32860.1	Q8L868,A0A178WCL9
AT1G44130.1	A0A654EL64,Q9C6Y5
AT2G04842.1	F4IFC5
AT5G51110.1	Q9LU63,A0A178UCR6
AT4G11400.1	Q9LDD4,A0A5S9XRA8
AT4G28100.1	Q9SUC9
AT5G42370.2	F4K1J1
AT1G09290.1	A0A654E849,Q7XBQ8
AT1G22960.1	P0C7Q9
AT2G43180.1	A0A178VS38,Q8GYI4
AT2G36650.1	Q5BPR9
AT2G38465.1	A0A178VUL3,Q8S8P4
AT3G09310.1	Q9SR32
AT1G47840.1	Q9FZG4
AT5G52280.1	Q9FHD1
AT4G23720.1	A0A178UXX2,Q5S4T6
AT3G02720.1	Q9M8R4
AT3G02680.1	Q0H8D7-1
AT3G02450.1	Q9M895,A0A178VIN9
AT4G35540.1	O81787,A0A5S9XZA1
AT2G18700.1	Q9ZV48-1,A0A5S9WZ33
AT3G04610.1	Q9SR13
AT2G40316.1	Q4PL95
AT5G61800.1	Q9FLS9,A0A654GD79
AT2G24230.1	C0LGK9,A0A654EVP6
AT1G13770.1	Q84JB8-1,A0A178WJD5
AT5G66530.1	A0A654GEN4,Q9FJY6
AT3G03790.3	F4J2C4
AT5G38220.1	A0A654G640,Q9FF34
AT5G66230.2	F4JZ53
AT1G79070.1	Q8GXI5,A0A654ERW5
AT1G21760.1	Q9XI00
AT3G03570.1	A0A384KG57,F4J153
AT3G03640.1	O82772,A0A178VFA0
AT3G03700.1	A0A5S9X8W7,Q9S7M7
AT3G04440.1	Q9M843
AT1G21670.1	A0A178WNC1,Q9XI11
AT1G16180.1	Q9S9L9,A0A178WG15
AT3G04890.2	B3H4P9
AT5G22300.1	P46011,A0A178U938
AT1G80860.1	Q9SAH5
AT2G34090.2	F4IGV3
AT1G11530.1	Q8LDI5,A0A178WIW7
AT3G05000.1	Q9CAW4
AT3G06960.1	Q9M903-1
AT1G67900.1	Q9C9V6,A0A178W6L6
AT5G01720.1	Q8RWU5
AT1G07850.1	F4HSH8
AT4G39955.1	Q058J1
AT4G16570.1	Q944R7
AT4G36650.1	O23215-1
AT1G05055.1	Q9ZVN9,A0A178W5Z7
AT4G16510.1	A0A178URU7,Q940I4
AT1G18990.1	Q9LMC8,A0A654EBW5
AT1G80290.2	Q9C975-2
AT3G06390.1	Q9SQU2
AT3G17730.1	A0A384LE83,Q9LSH5
AT3G17712.2	F4J6D7
AT3G17740.1	Q9LSH4
AT3G55060.1	Q9M2W0
AT5G20860.1	Q3E989
AT1G53700.1	Q9C8M5,A0A5S9WLP1
AT5G16180.1	Q9LF10
AT5G03555.1	Q9LZD0,A0A178UEG6
AT2G39270.1	Q84JF7,A0A178VLJ8
AT3G05740.1	Q9FT74,A0A7G2EMI4
AT4G28230.1	A0A7G2F345,Q9M0I4
AT4G35987.1	F4JNX3-1,A0A654FW92
AT5G14520.1	Q9LYK7,A0A5S9Y4E5
AT3G01810.1	Q9SGJ0
AT1G15710.1	Q9LMR3
AT5G65450.1	Q9FKP5-1
AT3G17310.1	Q8H1E8,A0A7G2ELI8
AT5G25580.1	A0A178UG69,Q84JN0
AT5G01510.1	B6IDH3
AT5G01340.1	Q9M038
AT3G44150.1	A0A384KPA8,Q8VZ18
AT5G45950.1	Q9FJ41,A0A654G8P8
AT1G67080.1	Q8LFP9,A0A5S9WSG7
AT5G41320.1	Q9FN68
AT3G11920.1	Q9SF07
AT3G10150.1	Q9SR79,A0A178VB90
AT1G18265.1	Q9LM24
AT3G48200.1	Q0WV86
AT5G63540.2	B3H7H7,A0A654GDN1
AT3G10060.1	Q9SR70,A0A178V516
AT1G13890.1	Q9LMG8,A0A5S9U9P0
AT2G05830.1	Q9ZUG4-1
AT1G44910.1	B6EUA9-1,A0A7G2E0U4
AT1G25550.1	Q9FPE8,A0A7G2DYX1
AT2G26570.1	O48724,A0A178VMR8
AT4G33910.1	Q8VZJ7,A0A5S9XZ47
AT1G21060.1	F4HWD0
AT5G01260.2	Q9LFB0
AT5G40530.2	F4KHE6
AT1G53600.1	Q9C8L6
AT5G61990.1	Q9FIT7,A0A654GDN0
AT3G10030.1	A0A384L583,Q94JR1
AT1G24450.1	Q9FYL8
AT5G49400.1	A0A178URC4,Q6NMK2
AT1G28320.1	Q8VZD4
AT5G52030.2	Q9FJ89
AT1G54490.1	Q9FQ04,A0A384KRW9,Q17Q78
AT5G47630.1	Q9FGJ4,A0A178UB54
AT1G25360.1	Q9FRI5,A0A178W7R7
AT1G74850.1	Q9S7Q2,A0A178WNJ2
AT5G36700.1	P0DKC3-1,P0DKC4,A0A178UPN0
AT5G36790.1	P0DKC3-1,P0DKC4,A0A178UPN0
AT1G23000.1	A2RVM8
AT1G14210.1	F4HUG9,A0A178WND2
AT4G22490.1	A0A178V262,Q9SUX0
AT2G38300.1	Q8GYE4,A0A178VYP6
AT4G01080.1	O04621,A0A346P851
AT2G41020.1	Q67ZZ1
AT5G57140.1	Q9LU72,A0A178U9T3
AT4G23790.1	Q8H1R3,A0A178UXI7,A0A346P849
AT4G26620.1	A0A178UWZ9,Q8LFZ9
AT2G04235.1	F4IV62
AT4G08540.1	A0A654FMC5,Q8H1E1
AT5G04440.1	A0A178ULP9,Q500X2
AT5G23240.1	Q9FMX6
AT4G31820.1	Q8H1D3
AT3G17180.1	Q9LSM9,A0A654F919
AT5G63290.1	Q9FMJ4,A0A654GDL6
AT3G05350.1	Q8RY11
AT3G05480.3	F4J7B7
AT3G18730.1	Q6Q4D0
AT3G07180.1	Q8W4D7
AT5G14850.1	Q94A15,A0A7G2FDQ7
AT2G42780.1	A0A178VSN4,Q9SJH8
AT3G25210.1	Q9LSF5
AT1G21600.1	Q9XI19,A0A654EGZ5
AT1G76220.1	A0A178W587,Q9SGR2
AT3G51990.1	Q9SV05,A0A178VIT9
AT5G54140.1	O81641
AT5G54090.1	F4JYU0
AT3G46960.1	F4JAA5
AT3G46990.1	A0A654FEU8,Q9SD74
AT5G44000.1	A0A178UAC0,Q1H5B1
AT4G24470.3	F4JQX4,A0A5S9XVG4
AT1G01920.1	F4HU79
AT5G61010.1	Q9FNR3,A0A654GD66
AT4G06599.1	Q8W3M6,A0A178UUD9
AT3G16785.1	Q9LRZ5
AT4G34140.1	F4JKK9
AT4G08790.1	Q94JV5-1
AT5G23210.1	Q0WPR4-1,A0A7G2FEG1
AT5G10560.1	Q9LXA8,A0A654FZY6
AT4G32430.1	Q84MA3,A0A178UZC0
AT5G44300.1	A0A178UHX8,Q9FKV8
AT1G59530.1	Q9LQ65,A0A5S9WQN1
AT1G27690.1	A0A178WE59,Q8RWY0
AT3G50030.1	Q9SN15
AT4G38150.1	Q9SZL5,A0A654FWM0
AT2G22090.2	F4IIL5,A0A654EV19
AT3G09040.1	Q9SS83,A0A178V8N2
AT5G51680.1	A0A178UT64,F4KDC4
AT1G16590.1	Q94FL5
AT2G14110.1	A0A178W103,Q6IDA8
AT2G12462.1	Q1G3Q5
AT4G19390.1	Q94JM4
AT1G01430.1	Q84JH9,A0A346P850
AT1G33400.1	F4HR71
AT3G48990.1	Q9SMT7,A0A178V7A3
AT3G48810.1	Q9M302,A0A654FFE1
AT1G67180.1	Q9ZW89,A0A654ENB1
AT1G32260.1	A0A654EEQ0,Q9LQN3
AT1G48570.1	A0A178W414,Q9LP67
AT1G48540.1	A0A178W5F2,F4HYH4
AT1G76380.2	A4FVS4
AT5G26040.2	Q944K3-1,A0A178UN60
AT5G66055.1	Q05753-1,A0A5S9YHI4,B9DF91
AT3G15150.1	Q8GYH7,A0A178VCB3
AT4G14100.1	Q67YC9,A0A1W6AK75,A0A5S9XSY1
AT5G52830.1	Q9FLX8,Q0WKX3
AT5G11430.1	F4JXV3
AT3G51310.1	A8R7K9
AT3G51360.1	F4J3C1
AT5G44740.2	Q8H2D5-1,A0A5S9YB25
AT4G23860.1	C0SVJ2
AT2G43420.1	A9X4U2,A0A178W0W0
AT4G13270.1	Q52K84
AT1G50990.1	F4I7Y4,A0A654EHE9
AT2G47780.1	O82246,A0A178VWY2
AT1G19750.1	F4HQX6
AT1G27840.3	F4HUT3
AT1G68090.1	Q9C9X3
AT1G68120.1	Q9C9X6
AT4G03510.1	O64425
AT4G27700.1	Q94A65,A0A178V203
AT1G49180.1	F4I1N8-1
AT1G03650.1	A0A178WJB2,Q8GWN1
AT1G03380.1	Q8GUL1,A0A178W5N1
AT4G00090.1	Q93ZN5
AT3G10620.1	Q9CAF2,A0A178VJ84
AT2G18760.1	Q9ZV43,A0A178VUI7
AT5G12380.1	Q94CK4,A0A5S9Y3J8,X5JAK8
AT4G36980.4	F4JR77
AT4G27590.2	F4JJN9
AT2G41010.1	O80683,A0A5S9X5X4
AT1G69910.1	F4I3V3,A0A654EML2
AT5G42810.1	Q93YN9
AT5G42770.2	A0A654G7C3,F4K330
AT2G38025.1	Q8GYW0,A0A178VRS1
AT5G51030.1	A0A654G9U4,Q9FI45
AT4G35660.1	A0A178V583,O81797
AT5G12320.1	A0A178UH69,Q8GWI1
AT5G52970.1	Q9LVV5
AT2G38130.1	O80438,A0A654EZV8
AT5G45710.1	Q9FK72-1,A0A178UPK9
AT5G45660.1	A0A178US18,Q0WPS6
AT3G17920.1	F4J6G5
AT3G17930.1	A0A384LGN8,Q94BY7
AT3G18020.1	A0A654F886,Q9LSK8
AT3G50380.1	F4J0L9
AT2G46920.1	Q8RWN7,A0A5S9X7X6
AT2G46930.1	O80731,A0A178VSS1
AT2G18196.1	F4IQG4,A0A178VLI9
AT2G02090.1	Q9ZUL5,A0A178VWA6
AT1G17460.2	F4I7K3
AT4G02710.1	Q9ZQX8
AT4G03030.1	A0A5S9XPP9,Q0V7S6
AT1G66900.1	A0A178WF55,Q8VYT1
AT1G08960.1	O04034,A0A178W3U3
AT1G31920.1	Q9C6T2
AT5G05940.1	F4K295
AT1G75430.1	A0A5S9WUL6,Q1PFD1,C0SV32
AT4G20050.1	O49432,A0A178UUG4
AT1G78060.1	Q9SGZ5,A0A654F0N5
AT1G28680.1	A0A178WKU1,Q8LF28
AT3G60510.3	F4JBV0
AT3G53040.1	Q9LF88
AT1G80650.1	Q9M8N2,A0A654EQR1
AT1G05800.1	Q9MA46
AT1G70150.1	A0A654EP95,F4I3Y1
AT1G06730.1	Q9ASV2
AT1G06550.1	A0A5S9SY24,Q9SHJ8
AT5G09630.1	A0A178U7Q2,Q9LXC7
AT5G67570.1	Q9FJW6
AT5G67530.1	Q9FJX0
AT5G67490.1	Q8LCR1,A0A178UHD4
AT5G15440.1	A0A178UAL0,Q9LF38
AT1G79840.2	F4HQC0
AT1G79810.1	Q9CA86-1,A0A5S9WVV5
AT4G00330.1	Q8VZJ9
AT5G39360.1	A0A178UC92,Q9FLZ8
AT5G52180.1	Q9LTK2
AT1G30020.1	Q9C8R7
AT3G43120.1	Q9M249
AT5G45170.1	Q6NMA9
AT5G12220.1	A0A178UDE7,F4JZH9
AT3G26610.1	Q38958
AT4G33640.1	Q8LBN7
AT3G62240.1	Q9M1Q0,A0A654FK11
AT1G75090.1	A0A654EP36,Q94CA9
AT1G71980.1	Q8VZ14,A0A178W9F2
AT5G27680.1	Q9FT69
AT5G05760.1	Q9FFK1,A0A654FYP8
AT3G30300.1	Q8GZ81
AT5G01760.1	F4KAU9
AT5G51760.1	Q9FLI3,A0A654GAC6
AT3G54090.1	Q9M394,A0A5S9XLF5
AT5G64060.1	Q9FMJ1,A0A178UG27
AT2G14910.1	O82329
AT1G64400.1	Q9C7W4
AT4G14455.1	Q94CG2,A0A5S9XSB4,Q147J7
AT1G18550.1	F4ICA0,A0A178W9U1
AT1G48970.1	A0A178W9M9,F4I048
AT1G07240.1	Q9FE68,A0A384KDE5,W8Q7E2
AT1G64620.1	Q84JQ8
AT2G01460.1	F4INB5
AT2G01490.1	Q9ZVF6
AT2G01510.1	Q9ZVF4
AT1G56423.1	A0A178WM03,F4I543
AT1G75860.1	F4I0P9
AT2G03667.1	A8MRC1
AT2G36305.1	Q8GW19
AT1G59600.1	A0A654EKS5,Q9SLT8
AT1G26180.1	Q8VYA7
AT4G36050.2	F4JNY0-1
AT1G68290.1	Q9C9G4,A0A5S9WQP7
AT4G11140.1	O82503
AT4G38020.1	A0A178V0A2,Q8GYL4
AT3G47620.1	Q93Z00
AT1G31190.1	Q94F00
AT2G37230.1	Q9ZUU3,A0A178VVU8
AT2G37240.1	A0A5S9X4R8,Q9ZUU2
AT3G08000.1	A0A654F561,Q9SFB4
AT5G62320.1	A0A178UP36,Q9SNW9
AT1G63420.1	F4I232
AT5G43780.1	Q9S7D8
AT3G16560.1	Q9LUS8,A0A178VFN3
AT4G11290.1	Q9SUT2,A0A5S9XRI4,Q56XN0
AT2G26700.1	Q64FQ2,A0A654EXL1
AT3G59690.1	Q9M199
AT3G09910.1	Q9SF92,A0A178V665
AT1G01300.1	Q9LNJ3
AT3G13782.1	F4JEI8,A0A178VHH5
AT4G33495.1	Q689D6,A0A178V474
AT4G31270.1	Q8GWR8,A0A178UYC3
AT3G11090.1	Q9SRL8,A0A178V6L2
AT1G20870.1	Q9SYQ0
AT1G50320.1	Q8LD49,A0A178W3U7
AT3G61760.1	Q84XF3,A0A178VE87
AT1G78650.1	Q9SYL7,A0A654ERR9
AT5G37860.1	Q4PSD8
AT5G03910.1	Q9LZB8,A0A178USA1
AT3G43520.1	Q94A32
AT4G18465.1	F4JRJ6,A0A178V3Z3
AT1G07970.1	Q9LN10
AT2G32080.1	Q9SKZ1-1,A0A178VXA3
AT3G09730.2	F4J1A6
AT3G09580.1	A0A384LAN5,Q9SF45
AT4G39100.1	Q9FEN9-1,A0A178UWF3
AT4G11610.1	Q84TJ7,A0A178UYC0
AT2G25605.1	A0A178VXZ8,Q6NM03
AT4G23070.1	A0A178UXE9,O82756
AT5G49340.1	Q9FJ06
AT5G37370.1	Q8RWB1-1,A0A5S9Y932
AT2G26695.1	A0A384LDQ1,Q6ID73
AT5G09390.1	A0A178UEI7,Q8L4S3
AT1G51460.1	Q9C8J8,A0A654EMJ7
AT5G65158.1	Q2V2V3
AT2G26420.1	O48709
AT4G04960.1	Q9S9U1
AT1G21510.1	A0A654EBQ3,Q9LPK8
AT4G39530.1	Q9SVA5
AT5G52010.1	A0A178UA35,Q9FJ91
AT5G51970.1	Q9FJ95,A0A178UB81
AT4G21250.1	F4JIP9,A0A178UWZ7
AT3G56310.1	Q8VXZ7-1
AT1G53163.1	Q9MAI8
AT5G67340.1	Q5XEZ8,A0A5S9YIC1
AT4G09820.1	Q9FT81
AT5G08070.1	Q9LEZ9
AT2G24860.1	Q9SK46,A0A178VUV0
AT3G53920.1	O24621
AT5G42390.1	Q9FIH8,A0A654G7G2
AT5G49320.1	Q9FJ08
AT5G61510.1	A0A5S9YGR8,A1L4Y4
AT2G43200.1	A0A178VWQ6,Q9ZW75
AT5G20990.1	Q39054,A0A178U9Z9
AT2G28490.1	Q9SK09
AT1G64860.1	O24629-1
AT1G19240.1	Q9LMA2
AT1G29040.1	A0A654EFF9,Q8LDL9
AT4G29440.1	A0A5S9XXE4,F4JNM2
AT3G03560.1	A0A654F3U2,F4J152
AT1G11930.1	Q944L8
AT1G55760.1	Q680K8
AT2G17230.1	Q9SII5
AT4G22830.2	F4JMN0
AT1G06970.1	Q9LMJ1,A0A178WC73
AT2G28130.1	Q0V7S1
AT3G58480.1	Q9M2G8,A0A178VKX9
AT3G58490.1	Q9M2G7-1,A0A178VD76
AT3G04740.1	Q9SR02,A0A654F9D6
AT5G35840.1	P14714,G4WU80
AT2G01990.1	A0A7G2EAU3,Q5M751
AT3G03630.1	O22682,A0A178VH77
AT1G67500.2	F4HTM5
AT3G03750.2	Q9SRV2-1,A0A5S9X9E7
AT1G11090.1	A0A178W4X0,O04083
AT5G24314.2	Q8VZV9-2
AT2G46720.1	Q9ZUZ0
AT3G10280.1	Q9SS39
AT1G34580.1	Q93Y91
AT1G52620.1	Q9SSR4
AT2G04395.1	A9JTY4
AT2G05210.1	Q56Y52-1
AT3G06370.1	Q84WG1
AT1G22190.1	Q9LM15,A0A5S9VJQ6
AT2G25910.2	A0A654EXC5,F4ITJ6
AT5G01740.1	A0A654FXF6,Q9LZX2
AT2G38410.1	O80910,A0A178VUF4
AT2G44500.1	O64884-1,A0A178VR66
AT1G78150.3	F4IA48
AT4G39952.1	Q3E9N1
AT4G38130.1	O22446-1,A0A178UVX8
AT1G62940.1	Q9LQ12,A0A654EW74
AT3G60860.1	Q9LZX8
AT1G32160.1	Q9FVR1
AT4G30510.1	Q8H1Q8-1
AT5G63060.1	F4K975,A0A654GDI3
AT5G42950.1	Q9FMM3
AT5G65730.1	Q8LF99,Q0WUU2
AT3G05210.1	Q9MA98,A0A5S9X985
AT2G28250.1	Q8VYY5,A0A178VW29
AT2G21500.1	Q8RWF9
AT2G28150.1	Q8GYT8,A0A5S9X236
AT2G26260.1	Q67ZE1-1
AT4G29420.1	A0A178UU09,Q9M0E1
AT5G37530.1	Q08A97
AT4G14310.2	F4JUQ2-1
AT3G01800.1	Q6NQM0
AT1G45150.1	Q7Y231
AT3G23360.1	Q9LW60
AT1G62050.1	Q94CF4
AT2G30960.1	O80861
AT1G73750.1	Q8W568
AT5G55830.1	Q9FHG4,A0A178UAJ5
AT5G25900.1	Q93ZB2,A0A178UM76
AT4G27670.1	P31170,A0A178UVU5
AT2G05910.1	A0A5S9WXE9,Q9ZUF7
AT5G10110.1	Q8VZV8
AT1G62370.1	O48801
AT5G49270.1	Q9FJ13,A0A384L0N7,Q0WRJ1
AT5G35410.1	Q9LDI3,A0A384KKJ4,M5BEH1
AT1G61780.1	A0A178W7E2,Q9SYB4
AT5G16080.1	Q9LFR7
AT4G14965.1	Q2HIW2,A0A178UY73
AT2G28600.1	A0A178VWE5,Q9SIB5
AT2G28640.1	F4IIS8
AT2G37920.1	A0A654EZT7,Q8LG21
AT3G49080.1	Q8L6Z4,A0A5S9XJA2
AT2G27800.1	Q9ZUY1,A0A178VPD3
AT1G33430.2	F4HR76
AT1G33440.1	Q56XQ6
AT4G09010.1	P82281,A0A5S9XSG0
AT1G61930.1	O80698
AT3G04020.1	F4J2F8
AT5G55000.2	Q9SE95-1,A0A5S9YGF6
AT2G20710.1	Q9SKU6-1,A0A7G2E7S6
AT3G47520.1	Q9SN86,A0A654FEK4
AT2G20330.1	Q9SK69,A0A5S9WZJ1
AT1G73170.1	A0A5S9WTY8,F4HQ47
AT3G13880.1	Q9LRV9,A0A178VBB6
AT1G69540.1	Q766C0
AT1G75770.1	A0A178W8G3,Q94A92
AT1G14205.1	F4HUG8
AT1G02820.1	Q9SRX6,A0A178WJ88
AT2G42110.1	O23683
AT3G17670.2	F4J6C9
AT1G64570.1	F4I6S6
AT5G19950.1	A0A654G2V3,Q8L502
AT1G78180.1	Q9C9R4,A0A654EQ81
AT5G06550.1	Q67XX3-1
AT2G38660.1	A2RVV7-1
AT2G24180.1	O65787
AT5G63380.1	Q84P23
AT5G63810.1	Q9FN08,A0A654GDW4
AT5G63830.1	A0A654GDT3,Q9FN06
AT3G25060.1	Q9LJR6,A0A5S9XFY2
AT4G19060.1	Q84WD3,A0A384L2D7,Q501H3
AT4G19100.1	O49668,A0A178V419
AT4G32350.1	A0A654FUT9,Q8RXT2
AT5G61830.1	A0A384KQ31,Q501A2
AT5G65685.1	Q8GWC5
AT2G15980.1	Q9XIM8
AT1G68470.1	Q9CA34,A0A178WKR7
AT1G76150.1	Q8VYI3,A0A7G2E999
AT5G43980.1	Q8GXV7
AT5G21950.1	A0A654G3P9,F4K8D0
AT5G21900.1	A0A178UIN3,Q9C597
AT2G22260.1	Q9SIE0
AT1G49820.1	Q9C6D2,A0A178WLE1
AT1G14345.1	A0A178WEL2,Q949S6
AT1G01830.1	A0A178WI35,Q93YW3
AT3G26850.1	A0A384KD36,Q9LW25
AT5G61140.2	Q9FNQ1-1,A0A654GD05
AT4G37800.1	Q8LER3,A0A178V2Q3
AT3G22450.1	Q9LJA1
AT4G08685.1	A0A178UVW6,Q9SZY5
AT5G10460.1	A0A178UNY5,Q6DBI9
AT2G18245.1	A0A178VZN4,Q8S8G6
AT2G03380.1	Q9ZQ74
AT2G47860.3	F4IM54
AT1G33340.1	A0A178WBM3,Q9C502
AT2G28400.1	Q9SKN0
AT1G52200.1	Q9M815
AT5G66520.1	Q9FJY7
AT5G51710.1	Q8VYR9-1,A0A178UC32
AT5G48220.1	Q9LUB2,A0A178U9E1
AT1G16750.1	Q8L7U6
AT4G35250.1	O65502,A0A178UXV2
AT1G72090.1	A0A178W755,Q9C7H2
AT1G13570.1	Q9FZ70
AT1G68540.1	Q9CA28-1,A0A178W2A9
AT1G43630.1	Q6DYE2
AT5G26060.1	Q680N1,A0A178UHY6
AT5G65950.1	A0A654GEF4,F4JXM9
AT5G66110.1	Q67ZW1
AT3G50880.1	Q9SVL1
AT2G06050.1	Q9FUP0
AT1G13635.1	A0A178WLS6,F4HSJ2
AT1G15290.1	F4HZK4,A0A654E9Z9
AT3G51480.1	Q84W41
AT5G44750.2	A3EWL3-1
AT2G43310.1	A0A178VSY2,O22846
AT4G08390.1	Q42592-1
AT5G18760.1	Q1H5A5
